order_id,customer_id,order_date,product_category,price,delivery_delay_days,customer_rating,previous_returns,discount_percent,payment_method,city,is_festive_season,order_month,order_day,customer_order_count_before,returned
ORD101863,CUST1905,2024-04-05,Home,4918.36,2,1.6,1,6,COD,Hyderabad,0,4,5,0,0
ORD102521,CUST1089,2024-04-05,Clothing,1788.6,0,3.3,3,52,UPI,Mumbai,1,4,5,4,0
ORD106119,CUST2014,2024-04-05,Electronics,3859.84,2,2.0,2,51,Debit Card,Hyderabad,0,4,5,4,0
ORD102930,CUST2177,2024-04-05,Home,5959.78,0,3.4,2,17,COD,Chennai,1,4,5,3,0
ORD106026,CUST2160,2024-04-05,Books,2648.47,2,1.5,1,49,COD,Hyderabad,0,4,5,1,1
ORD101846,CUST2401,2024-04-05,Sports,4320.01,2,2.0,0,34,Debit Card,Chennai,0,4,5,0,0
ORD108188,CUST2125,2024-04-05,Clothing,5997.84,4,2.8,0,35,Debit Card,Bangalore,0,4,5,3,0
ORD105577,CUST2913,2024-04-05,Sports,8543.66,3,1.5,1,58,UPI,Hyderabad,0,4,5,3,1
ORD108849,CUST2425,2024-04-05,Books,5739.66,2,3.3,0,21,UPI,Bangalore,0,4,5,0,0
ORD104024,CUST2727,2024-04-05,Beauty,3068.38,4,1.8,1,27,Credit Card,Mumbai,0,4,5,1,0
ORD107545,CUST2088,2024-04-06,Clothing,1873.48,3,2.2,0,50,Credit Card,Hyderabad,0,4,6,3,1
ORD107148,CUST1713,2024-04-06,Electronics,4915.5,3,2.9,3,22,Debit Card,Hyderabad,1,4,6,2,1
ORD108493,CUST2449,2024-04-06,Books,9871.58,5,4.6,3,40,COD,Chennai,1,4,6,3,0
ORD105784,CUST2598,2024-04-06,Beauty,6565.67,6,1.0,0,52,Credit Card,Bangalore,1,4,6,1,1
ORD109476,CUST2654,2024-04-06,Electronics,4015.67,4,5.0,1,27,Credit Card,Mumbai,0,4,6,2,0
ORD103539,CUST2646,2024-04-06,Beauty,1744.58,4,3.3,0,24,COD,Delhi,1,4,6,1,0
ORD101071,CUST1153,2024-04-06,Books,3889.93,5,3.2,2,42,UPI,Bangalore,0,4,6,1,0
ORD104808,CUST1786,2024-04-06,Electronics,5404.82,2,3.9,0,4,COD,Bangalore,0,4,6,1,0
ORD105422,CUST2541,2024-04-06,Home,4160.1,2,2.0,0,16,COD,Delhi,0,4,6,2,0
ORD104000,CUST1841,2024-04-06,Sports,13070.95,4,3.2,2,19,COD,Hyderabad,0,4,6,0,0
ORD109489,CUST1680,2024-04-06,Beauty,8975.93,2,4.7,2,0,UPI,Bangalore,1,4,6,1,0
ORD107057,CUST1905,2024-04-06,Electronics,5600.28,1,3.7,1,18,COD,Mumbai,0,4,6,1,0
ORD100636,CUST2470,2024-04-06,Books,5231.24,1,5.0,1,35,Credit Card,Hyderabad,1,4,6,0,0
ORD100263,CUST2998,2024-04-06,Beauty,8214.43,4,4.3,2,23,Debit Card,Delhi,0,4,6,0,0
ORD100709,CUST2450,2024-04-06,Clothing,5260.28,3,2.8,1,9,UPI,Delhi,0,4,6,2,0
ORD104261,CUST2652,2024-04-06,Beauty,5521.47,2,1.6,1,54,Credit Card,Delhi,0,4,6,0,0
ORD108349,CUST2329,2024-04-06,Beauty,4399.6,1,3.2,1,38,Debit Card,Bangalore,0,4,6,2,0
ORD103430,CUST1994,2024-04-06,Beauty,10950.12,2,2.0,1,57,Credit Card,Delhi,1,4,6,1,0
ORD108293,CUST1790,2024-04-07,Electronics,8383.77,2,4.6,0,19,Debit Card,Delhi,0,4,7,2,0
ORD107511,CUST1784,2024-04-07,Home,6413.24,3,1.7,3,54,Debit Card,Delhi,0,4,7,2,1
ORD103630,CUST1235,2024-04-07,Books,3262.61,5,3.4,2,42,Debit Card,Mumbai,1,4,7,0,0
ORD104683,CUST2006,2024-04-07,Books,5544.43,3,3.7,4,20,UPI,Delhi,0,4,7,0,0
ORD101663,CUST1560,2024-04-07,Electronics,3651.05,3,3.4,0,21,UPI,Bangalore,0,4,7,1,0
ORD107723,CUST1257,2024-04-07,Home,5480.78,4,4.7,2,45,COD,Chennai,0,4,7,2,0
ORD107997,CUST2096,2024-04-07,Clothing,4460.8,2,4.0,0,2,Debit Card,Chennai,0,4,7,1,0
ORD109709,CUST1619,2024-04-07,Clothing,1718.69,6,3.8,0,18,Credit Card,Chennai,0,4,7,1,0
ORD107157,CUST2848,2024-04-07,Electronics,4029.94,4,3.3,0,21,COD,Bangalore,0,4,7,2,0
ORD100134,CUST1064,2024-04-07,Beauty,5578.59,4,4.9,1,31,UPI,Mumbai,0,4,7,2,0
ORD108917,CUST2634,2024-04-07,Home,2524.96,1,3.6,3,31,UPI,Bangalore,1,4,7,2,0
ORD100595,CUST1268,2024-04-07,Clothing,5267.59,7,3.7,0,41,Credit Card,Hyderabad,0,4,7,1,0
ORD101047,CUST1676,2024-04-07,Electronics,675.97,5,4.5,1,3,UPI,Bangalore,1,4,7,0,0
ORD100184,CUST1766,2024-04-07,Books,6761.17,0,4.7,2,11,Credit Card,Delhi,0,4,7,1,0
ORD107870,CUST2977,2024-04-07,Books,10165.89,3,3.5,1,17,COD,Hyderabad,0,4,7,2,0
ORD109477,CUST2743,2024-04-07,Books,4857.21,5,2.2,1,6,COD,Hyderabad,0,4,7,5,0
ORD100966,CUST2371,2024-04-07,Home,6707.87,5,3.7,2,9,Credit Card,Bangalore,0,4,7,1,0
ORD109473,CUST1847,2024-04-07,Clothing,10086.09,3,4.3,0,22,Debit Card,Bangalore,0,4,7,0,0
ORD107826,CUST1783,2024-04-07,Books,4079.68,3,4.4,2,58,Credit Card,Delhi,0,4,7,2,0
ORD105068,CUST2654,2024-04-07,Clothing,8518.09,2,3.8,1,20,UPI,Chennai,0,4,7,3,0
ORD107238,CUST2603,2024-04-08,Sports,8263.18,5,4.7,0,45,COD,Delhi,0,4,8,1,0
ORD102995,CUST2482,2024-04-08,Beauty,7514.53,5,2.0,2,10,Debit Card,Bangalore,1,4,8,3,0
ORD107296,CUST1629,2024-04-08,Electronics,3049.72,4,1.8,1,32,UPI,Hyderabad,1,4,8,1,0
ORD101804,CUST1058,2024-04-08,Electronics,5428.07,3,1.1,0,15,UPI,Delhi,0,4,8,0,0
ORD100900,CUST1828,2024-04-08,Clothing,7564.71,3,2.5,0,11,Debit Card,Delhi,0,4,8,1,0
ORD101170,CUST2969,2024-04-08,Home,8634.28,4,4.3,0,1,Debit Card,Chennai,0,4,8,1,0
ORD107552,CUST2151,2024-04-08,Books,7887.84,0,3.2,1,28,UPI,Bangalore,0,4,8,2,0
ORD105680,CUST1341,2024-04-08,Home,10057.23,2,2.4,3,0,UPI,Bangalore,1,4,8,0,1
ORD104358,CUST2896,2024-04-08,Home,300.0,5,1.0,2,47,Debit Card,Bangalore,1,4,8,0,1
ORD100097,CUST2500,2024-04-08,Electronics,6220.54,1,4.6,3,7,Debit Card,Bangalore,0,4,8,4,0
ORD108977,CUST1955,2024-04-08,Home,6459.86,5,3.4,0,57,Debit Card,Delhi,0,4,8,2,0
ORD107767,CUST1999,2024-04-08,Home,5909.46,2,3.9,2,48,Credit Card,Mumbai,0,4,8,1,0
ORD102411,CUST2809,2024-04-08,Electronics,2502.83,4,1.3,0,35,UPI,Hyderabad,1,4,8,0,0
ORD101231,CUST1525,2024-04-08,Clothing,4519.88,7,3.1,3,47,Debit Card,Chennai,0,4,8,1,1
ORD100651,CUST2243,2024-04-08,Clothing,3460.62,1,1.5,1,34,Debit Card,Bangalore,1,4,8,3,0
ORD107437,CUST2587,2024-04-08,Sports,6722.24,4,3.5,3,52,Credit Card,Hyderabad,0,4,8,1,0
ORD101121,CUST1541,2024-04-08,Sports,4916.09,1,3.8,0,1,COD,Hyderabad,0,4,8,1,0
ORD108123,CUST2668,2024-04-08,Books,3975.14,5,3.7,1,42,COD,Bangalore,0,4,8,1,0
ORD104680,CUST1913,2024-04-08,Books,5302.29,2,1.9,1,16,COD,Delhi,1,4,8,0,1
ORD100355,CUST1472,2024-04-08,Beauty,9172.5,4,3.5,4,17,Debit Card,Delhi,0,4,8,0,0
ORD104889,CUST1115,2024-04-08,Sports,1158.16,3,3.5,0,51,UPI,Hyderabad,0,4,8,3,0
ORD105736,CUST2859,2024-04-08,Beauty,3179.52,0,3.8,1,1,Credit Card,Delhi,1,4,8,2,0
ORD100326,CUST2147,2024-04-09,Home,3707.01,2,1.3,1,49,COD,Bangalore,1,4,9,2,1
ORD101552,CUST2233,2024-04-09,Electronics,2907.37,1,1.8,1,59,COD,Bangalore,1,4,9,2,1
ORD103611,CUST2245,2024-04-09,Electronics,7823.2,2,2.4,2,35,Credit Card,Delhi,0,4,9,1,0
ORD103356,CUST1082,2024-04-09,Books,1180.36,2,2.2,2,31,UPI,Bangalore,1,4,9,1,0
ORD105561,CUST1323,2024-04-09,Electronics,3978.19,4,4.9,1,36,Debit Card,Bangalore,0,4,9,2,0
ORD104320,CUST2096,2024-04-09,Home,4553.81,3,2.2,3,28,UPI,Delhi,1,4,9,2,1
ORD108352,CUST1672,2024-04-09,Beauty,2961.74,1,3.8,1,56,Credit Card,Bangalore,0,4,9,1,0
ORD102740,CUST1164,2024-04-09,Beauty,1183.29,4,3.2,2,16,Debit Card,Bangalore,0,4,9,1,0
ORD100926,CUST2172,2024-04-09,Sports,6460.22,7,4.1,0,45,UPI,Delhi,1,4,9,2,0
ORD101839,CUST1040,2024-04-09,Books,6884.31,7,1.7,0,34,Debit Card,Bangalore,1,4,9,1,0
ORD105364,CUST1455,2024-04-09,Electronics,7666.82,3,4.9,1,31,Credit Card,Bangalore,1,4,9,3,0
ORD100877,CUST2275,2024-04-09,Books,2421.8,3,1.1,1,35,Credit Card,Chennai,0,4,9,1,0
ORD101036,CUST1517,2024-04-09,Home,8028.76,3,2.0,3,45,Debit Card,Mumbai,0,4,9,0,1
ORD101501,CUST2658,2024-04-09,Home,8923.89,3,3.7,0,56,COD,Chennai,0,4,9,1,0
ORD106778,CUST2952,2024-04-09,Home,4483.91,5,4.4,3,24,UPI,Hyderabad,0,4,9,2,0
ORD104979,CUST1187,2024-04-09,Clothing,11952.55,3,3.8,0,48,UPI,Chennai,0,4,9,5,0
ORD109635,CUST2709,2024-04-09,Beauty,9545.53,1,3.2,2,36,Debit Card,Mumbai,1,4,9,0,0
ORD107540,CUST1380,2024-04-09,Electronics,4798.65,4,2.2,2,4,Credit Card,Chennai,0,4,9,2,0
ORD106087,CUST1298,2024-04-09,Books,4617.93,4,2.7,2,54,COD,Delhi,0,4,9,0,1
ORD101434,CUST2433,2024-04-09,Beauty,7531.37,6,3.6,1,2,UPI,Hyderabad,0,4,9,0,0
ORD103639,CUST1859,2024-04-09,Sports,10657.37,4,5.0,1,50,Credit Card,Mumbai,1,4,9,0,0
ORD107397,CUST1055,2024-04-10,Electronics,3604.03,3,4.8,3,42,Credit Card,Hyderabad,0,4,10,0,0
ORD101437,CUST1600,2024-04-10,Clothing,4545.81,1,3.4,0,30,Credit Card,Bangalore,0,4,10,1,0
ORD107881,CUST1579,2024-04-10,Clothing,6437.36,2,1.2,0,25,Debit Card,Bangalore,0,4,10,1,0
ORD107911,CUST2130,2024-04-10,Electronics,7552.81,3,2.7,3,45,Credit Card,Chennai,0,4,10,0,1
ORD101487,CUST1549,2024-04-10,Clothing,4364.33,4,1.4,2,32,Debit Card,Hyderabad,1,4,10,1,0
ORD102882,CUST1396,2024-04-10,Beauty,7271.17,2,4.5,1,33,UPI,Mumbai,1,4,10,2,0
ORD106493,CUST2503,2024-04-10,Electronics,7292.88,0,3.6,5,45,COD,Mumbai,0,4,10,1,1
ORD105131,CUST2948,2024-04-10,Home,4906.52,6,4.0,2,22,Credit Card,Delhi,1,4,10,3,0
ORD101390,CUST1784,2024-04-10,Home,3370.93,3,3.2,2,21,COD,Chennai,1,4,10,3,0
ORD108828,CUST1344,2024-04-10,Books,1079.54,3,4.3,1,22,Debit Card,Bangalore,0,4,10,0,0
ORD101352,CUST2141,2024-04-10,Electronics,8896.08,2,1.5,1,19,UPI,Mumbai,1,4,10,1,0
ORD100115,CUST2725,2024-04-10,Electronics,2923.8,5,3.4,1,36,Credit Card,Delhi,0,4,10,1,0
ORD100135,CUST2880,2024-04-10,Electronics,9555.27,5,2.5,3,53,UPI,Delhi,0,4,10,0,1
ORD100893,CUST1753,2024-04-10,Books,5533.73,2,2.8,2,56,UPI,Bangalore,0,4,10,2,0
ORD105065,CUST1775,2024-04-10,Home,4097.56,5,3.1,1,7,UPI,Bangalore,0,4,10,2,0
ORD103987,CUST1953,2024-04-10,Beauty,9052.98,2,2.0,1,11,Credit Card,Delhi,0,4,10,1,0
ORD106152,CUST1679,2024-04-10,Books,3553.63,4,3.5,1,26,Debit Card,Hyderabad,0,4,10,0,0
ORD102368,CUST1156,2024-04-10,Sports,4638.07,3,4.4,1,51,Debit Card,Mumbai,1,4,10,2,0
ORD106024,CUST2030,2024-04-10,Books,5296.47,3,1.3,1,34,UPI,Hyderabad,0,4,10,1,0
ORD109108,CUST2710,2024-04-10,Electronics,300.0,5,3.0,2,3,Credit Card,Delhi,1,4,10,2,0
ORD103829,CUST1077,2024-04-10,Clothing,3255.67,2,4.4,2,33,UPI,Chennai,0,4,10,2,0
ORD105163,CUST2124,2024-04-10,Home,6729.68,4,4.2,2,0,Debit Card,Mumbai,0,4,10,2,0
ORD101249,CUST2215,2024-04-10,Home,9736.84,2,1.3,2,36,UPI,Hyderabad,0,4,10,1,0
ORD103016,CUST2845,2024-04-11,Beauty,2890.53,4,1.7,1,8,Debit Card,Mumbai,0,4,11,3,0
ORD105800,CUST2151,2024-04-11,Sports,3684.77,2,4.0,0,8,UPI,Mumbai,0,4,11,3,0
ORD108685,CUST1438,2024-04-11,Electronics,8137.41,3,1.2,3,6,Debit Card,Delhi,0,4,11,1,1
ORD107016,CUST2612,2024-04-11,Electronics,1472.57,4,2.0,0,44,Debit Card,Mumbai,1,4,11,0,1
ORD100951,CUST1470,2024-04-11,Beauty,7847.89,3,3.3,3,8,Credit Card,Hyderabad,0,4,11,7,1
ORD109414,CUST2350,2024-04-11,Sports,2839.51,4,2.5,1,25,COD,Mumbai,1,4,11,1,0
ORD107442,CUST1277,2024-04-11,Clothing,300.0,3,3.9,1,22,Credit Card,Mumbai,1,4,11,2,0
ORD105230,CUST2838,2024-04-11,Books,5333.27,4,2.9,2,47,UPI,Chennai,1,4,11,3,0
ORD105605,CUST2668,2024-04-11,Clothing,6890.32,5,3.0,0,37,COD,Chennai,0,4,11,2,0
ORD102697,CUST2880,2024-04-11,Books,3699.95,2,2.9,0,9,COD,Hyderabad,1,4,11,1,0
ORD106843,CUST2257,2024-04-11,Electronics,3274.83,5,4.7,2,46,Debit Card,Delhi,0,4,11,0,0
ORD102596,CUST2989,2024-04-11,Electronics,4013.33,5,4.3,0,30,COD,Hyderabad,1,4,11,1,0
ORD109670,CUST2853,2024-04-11,Beauty,3455.41,2,2.8,0,24,COD,Chennai,1,4,11,1,0
ORD105153,CUST2629,2024-04-11,Sports,2975.19,5,4.6,2,0,Debit Card,Chennai,0,4,11,0,0
ORD108770,CUST2848,2024-04-11,Beauty,2101.62,7,2.6,3,19,COD,Chennai,0,4,11,3,1
ORD104993,CUST1161,2024-04-11,Home,4153.06,2,1.2,4,4,COD,Hyderabad,0,4,11,2,1
ORD100642,CUST2099,2024-04-11,Home,520.43,1,4.6,2,7,COD,Bangalore,0,4,11,1,0
ORD100739,CUST1114,2024-04-11,Clothing,4213.3,2,3.9,0,52,Credit Card,Hyderabad,0,4,11,0,0
ORD102009,CUST1934,2024-04-11,Clothing,6181.97,2,4.2,2,53,Debit Card,Delhi,0,4,11,0,0
ORD107668,CUST2293,2024-04-11,Electronics,5140.16,2,2.0,0,48,UPI,Mumbai,1,4,11,2,0
ORD106316,CUST1411,2024-04-11,Clothing,3748.3,5,3.5,1,53,Credit Card,Chennai,1,4,11,1,0
ORD109147,CUST1351,2024-04-11,Electronics,300.0,3,3.7,2,35,Debit Card,Mumbai,1,4,11,0,0
ORD107527,CUST2360,2024-04-11,Clothing,2095.75,5,3.7,4,4,Debit Card,Chennai,0,4,11,1,0
ORD101149,CUST1110,2024-04-12,Beauty,7744.6,4,2.0,1,44,Debit Card,Mumbai,0,4,12,2,1
ORD102017,CUST2182,2024-04-12,Sports,9185.31,6,3.8,0,17,COD,Mumbai,0,4,12,0,0
ORD100786,CUST2903,2024-04-12,Clothing,5716.21,1,1.2,0,4,UPI,Bangalore,1,4,12,0,0
ORD101558,CUST1682,2024-04-12,Home,3341.23,3,3.3,2,38,UPI,Bangalore,0,4,12,1,0
ORD106772,CUST1429,2024-04-12,Sports,2939.36,3,4.0,5,22,COD,Chennai,0,4,12,1,0
ORD105494,CUST2877,2024-04-12,Clothing,7774.48,0,4.1,0,39,Debit Card,Mumbai,1,4,12,1,0
ORD106694,CUST1338,2024-04-12,Electronics,8873.16,2,2.2,2,45,COD,Bangalore,1,4,12,0,1
ORD103065,CUST1686,2024-04-12,Home,9838.34,5,2.5,0,26,Credit Card,Mumbai,0,4,12,0,0
ORD102826,CUST2993,2024-04-12,Beauty,2238.53,0,2.0,1,12,COD,Delhi,1,4,12,2,0
ORD109445,CUST1210,2024-04-12,Sports,300.0,4,2.7,0,16,COD,Delhi,1,4,12,1,0
ORD100654,CUST2008,2024-04-12,Clothing,6920.08,2,4.4,1,58,Debit Card,Hyderabad,0,4,12,1,0
ORD108967,CUST2122,2024-04-12,Sports,7206.33,1,3.0,1,4,UPI,Chennai,1,4,12,2,0
ORD109250,CUST2306,2024-04-12,Sports,1850.26,4,4.3,0,1,Debit Card,Delhi,1,4,12,2,0
ORD104373,CUST1267,2024-04-12,Home,7877.76,3,1.3,3,24,Debit Card,Chennai,0,4,12,2,1
ORD106819,CUST1627,2024-04-12,Electronics,3749.92,5,3.9,1,21,Credit Card,Mumbai,0,4,12,1,0
ORD109387,CUST1320,2024-04-12,Clothing,3172.59,2,1.2,2,24,UPI,Chennai,0,4,12,1,0
ORD105753,CUST1894,2024-04-12,Clothing,5104.26,2,2.2,2,11,UPI,Delhi,0,4,12,1,0
ORD100515,CUST2409,2024-04-12,Sports,3376.1,4,1.5,0,9,COD,Mumbai,0,4,12,1,0
ORD105352,CUST2222,2024-04-12,Sports,5980.5,5,1.9,1,7,Credit Card,Bangalore,0,4,12,0,0
ORD101387,CUST2342,2024-04-12,Clothing,300.0,2,3.8,2,6,UPI,Chennai,0,4,12,1,0
ORD109814,CUST2526,2024-04-12,Clothing,7811.68,2,4.5,0,0,Credit Card,Chennai,0,4,12,0,0
ORD100101,CUST2579,2024-04-12,Home,3056.38,5,3.1,2,2,Debit Card,Mumbai,1,4,12,1,0
ORD108012,CUST2659,2024-04-12,Books,6662.76,2,3.1,1,1,COD,Bangalore,0,4,12,0,0
ORD101756,CUST1943,2024-04-12,Beauty,7124.8,3,2.9,2,12,Credit Card,Mumbai,0,4,12,2,0
ORD100879,CUST2810,2024-04-12,Electronics,9495.64,2,3.5,1,31,UPI,Hyderabad,0,4,12,1,0
ORD100822,CUST1568,2024-04-12,Home,3647.78,3,4.4,2,43,COD,Delhi,1,4,12,1,0
ORD100379,CUST2256,2024-04-12,Sports,4189.19,5,2.0,1,41,UPI,Delhi,0,4,12,7,1
ORD101848,CUST2622,2024-04-12,Sports,3640.22,3,1.3,2,10,UPI,Mumbai,1,4,12,2,0
ORD105303,CUST1622,2024-04-12,Sports,8475.7,3,2.1,1,34,Debit Card,Bangalore,0,4,12,0,0
ORD108161,CUST2134,2024-04-12,Sports,4437.2,2,4.2,0,18,UPI,Chennai,0,4,12,1,0
ORD106994,CUST2234,2024-04-12,Beauty,4763.52,1,2.6,4,10,Debit Card,Bangalore,0,4,12,3,1
ORD108899,CUST1524,2024-04-13,Home,6918.09,4,2.7,5,10,Debit Card,Bangalore,0,4,13,3,1
ORD106841,CUST1211,2024-04-13,Clothing,8027.88,3,1.5,1,50,UPI,Delhi,1,4,13,0,0
ORD106095,CUST2853,2024-04-13,Electronics,6283.51,3,4.7,1,27,COD,Bangalore,0,4,13,2,0
ORD102858,CUST1574,2024-04-13,Electronics,5519.59,3,4.7,0,13,COD,Bangalore,0,4,13,3,0
ORD103271,CUST1072,2024-04-13,Electronics,7926.01,2,3.0,1,38,Debit Card,Hyderabad,1,4,13,1,0
ORD101608,CUST1312,2024-04-13,Clothing,1945.24,1,4.8,2,53,Debit Card,Delhi,1,4,13,2,0
ORD109819,CUST1363,2024-04-13,Sports,7854.66,3,3.4,1,22,UPI,Chennai,1,4,13,4,0
ORD108083,CUST2165,2024-04-13,Electronics,4355.92,1,3.8,1,22,COD,Hyderabad,1,4,13,0,0
ORD103722,CUST2043,2024-04-13,Beauty,300.0,1,2.8,1,39,COD,Mumbai,0,4,13,2,0
ORD105467,CUST2594,2024-04-13,Electronics,5029.44,3,1.4,0,27,COD,Hyderabad,1,4,13,4,0
ORD102491,CUST1888,2024-04-13,Home,3777.23,2,4.3,3,18,Debit Card,Bangalore,1,4,13,2,0
ORD107297,CUST2001,2024-04-13,Electronics,3644.19,3,2.2,1,46,Debit Card,Delhi,0,4,13,1,0
ORD106124,CUST1690,2024-04-13,Books,3363.03,4,4.3,2,1,Credit Card,Chennai,0,4,13,1,0
ORD108580,CUST2231,2024-04-13,Clothing,3198.66,1,4.6,4,23,Debit Card,Hyderabad,0,4,13,1,0
ORD102366,CUST1886,2024-04-13,Home,5121.57,2,3.5,1,31,Debit Card,Mumbai,0,4,13,1,0
ORD106594,CUST2363,2024-04-13,Books,8614.03,4,2.3,4,20,COD,Hyderabad,0,4,13,0,1
ORD105332,CUST1515,2024-04-13,Home,300.0,2,3.7,1,54,Credit Card,Mumbai,0,4,13,3,0
ORD102546,CUST2863,2024-04-13,Electronics,7020.29,2,4.5,0,10,Debit Card,Bangalore,0,4,13,0,0
ORD100022,CUST1769,2024-04-13,Books,5985.93,4,3.0,0,16,Credit Card,Hyderabad,0,4,13,1,0
ORD105505,CUST2961,2024-04-13,Books,1575.75,7,3.5,4,26,Debit Card,Delhi,0,4,13,2,1
ORD105354,CUST2464,2024-04-13,Books,5268.08,3,4.8,2,53,UPI,Delhi,0,4,13,2,0
ORD108908,CUST1066,2024-04-13,Electronics,5118.49,3,2.1,2,10,Credit Card,Delhi,0,4,13,2,0
ORD101890,CUST2136,2024-04-13,Sports,4056.2,5,4.8,1,47,COD,Chennai,0,4,13,2,0
ORD101283,CUST1594,2024-04-13,Home,6537.63,4,1.3,1,48,Debit Card,Bangalore,0,4,13,1,0
ORD101037,CUST1475,2024-04-13,Books,456.28,5,2.6,1,26,COD,Bangalore,1,4,13,3,1
ORD101125,CUST1080,2024-04-13,Beauty,4375.38,2,3.6,2,30,Credit Card,Hyderabad,0,4,13,0,0
ORD107261,CUST2719,2024-04-13,Home,4775.66,3,3.5,1,19,COD,Hyderabad,1,4,13,2,0
ORD101650,CUST2072,2024-04-13,Sports,4676.05,5,2.5,0,47,Credit Card,Hyderabad,1,4,13,1,0
ORD100079,CUST2451,2024-04-13,Clothing,4887.31,2,2.0,3,17,UPI,Delhi,0,4,13,3,1
ORD108106,CUST1042,2024-04-13,Books,300.0,1,1.3,0,19,COD,Mumbai,0,4,13,1,0
ORD108519,CUST2076,2024-04-14,Books,6737.9,4,2.0,3,18,COD,Hyderabad,0,4,14,1,1
ORD104944,CUST2088,2024-04-14,Home,5424.44,5,4.4,2,59,Credit Card,Bangalore,0,4,14,4,0
ORD102787,CUST2208,2024-04-14,Clothing,2957.27,3,2.1,1,53,UPI,Chennai,0,4,14,0,0
ORD106703,CUST1073,2024-04-14,Electronics,4498.59,1,3.5,2,54,Credit Card,Mumbai,1,4,14,2,0
ORD109270,CUST1624,2024-04-14,Beauty,8777.14,5,4.7,1,47,Debit Card,Delhi,0,4,14,1,0
ORD102329,CUST1473,2024-04-14,Beauty,1070.07,6,3.2,3,53,COD,Chennai,0,4,14,0,1
ORD101838,CUST2379,2024-04-14,Sports,5160.15,2,4.2,1,57,Credit Card,Bangalore,0,4,14,1,0
ORD102273,CUST1081,2024-04-14,Home,9515.59,4,4.8,1,8,UPI,Chennai,0,4,14,1,0
ORD104985,CUST1082,2024-04-14,Electronics,7154.19,4,1.6,2,6,Credit Card,Delhi,0,4,14,2,0
ORD102337,CUST1715,2024-04-14,Home,300.0,2,2.7,1,25,Credit Card,Hyderabad,0,4,14,2,0
ORD104314,CUST1283,2024-04-14,Home,5070.16,6,3.0,1,26,COD,Chennai,0,4,14,1,0
ORD104227,CUST1930,2024-04-14,Home,3210.13,2,2.3,1,59,Credit Card,Mumbai,1,4,14,1,1
ORD105014,CUST2917,2024-04-14,Sports,7698.8,3,1.6,2,23,Credit Card,Bangalore,1,4,14,0,0
ORD101244,CUST2529,2024-04-14,Clothing,4040.5,7,3.9,0,38,COD,Delhi,1,4,14,3,0
ORD107165,CUST2866,2024-04-14,Sports,805.75,3,3.4,4,51,Credit Card,Chennai,0,4,14,1,0
ORD106974,CUST1830,2024-04-14,Clothing,1986.98,4,4.8,0,21,Credit Card,Hyderabad,0,4,14,2,0
ORD102755,CUST1333,2024-04-14,Home,1434.85,2,3.2,3,30,UPI,Bangalore,0,4,14,3,0
ORD104783,CUST1358,2024-04-14,Electronics,2729.66,2,2.8,1,35,UPI,Mumbai,0,4,14,0,0
ORD106227,CUST1566,2024-04-14,Clothing,7812.22,3,5.0,3,5,COD,Delhi,0,4,14,2,0
ORD103921,CUST2642,2024-04-14,Clothing,3702.8,6,3.1,3,51,COD,Hyderabad,0,4,14,1,1
ORD100143,CUST2162,2024-04-14,Beauty,5844.05,4,4.3,4,14,Credit Card,Hyderabad,0,4,14,1,0
ORD102384,CUST2627,2024-04-14,Electronics,300.0,2,4.5,2,20,COD,Mumbai,0,4,14,1,0
ORD108658,CUST2134,2024-04-14,Clothing,11334.84,2,4.5,3,19,Credit Card,Bangalore,0,4,14,2,0
ORD105018,CUST1732,2024-04-14,Sports,5738.55,0,1.1,1,44,Credit Card,Chennai,0,4,14,1,0
ORD107918,CUST2350,2024-04-14,Home,14290.09,2,3.2,0,49,Debit Card,Mumbai,1,4,14,2,0
ORD108439,CUST2784,2024-04-14,Home,300.0,1,2.4,0,25,COD,Bangalore,0,4,14,0,0
ORD105983,CUST2858,2024-04-14,Sports,8272.94,3,1.9,4,16,UPI,Mumbai,1,4,14,2,1
ORD102524,CUST1142,2024-04-14,Sports,4706.0,2,2.9,0,37,Debit Card,Mumbai,0,4,14,4,0
ORD107398,CUST1442,2024-04-14,Beauty,3380.82,0,3.2,0,7,UPI,Bangalore,0,4,14,2,0
ORD104986,CUST2146,2024-04-14,Clothing,6617.12,3,4.4,1,23,COD,Hyderabad,0,4,14,0,0
ORD101624,CUST1346,2024-04-14,Home,1024.16,2,3.9,0,51,COD,Hyderabad,0,4,14,0,0
ORD108662,CUST2170,2024-04-14,Clothing,3048.58,0,4.6,2,1,UPI,Hyderabad,0,4,14,4,0
ORD102868,CUST2182,2024-04-14,Home,4013.83,3,1.7,5,53,UPI,Mumbai,1,4,14,1,1
ORD104059,CUST2783,2024-04-14,Clothing,6491.65,3,1.5,0,5,UPI,Chennai,1,4,14,2,0
ORD102193,CUST1039,2024-04-14,Electronics,5132.19,3,4.4,1,56,UPI,Mumbai,0,4,14,2,0
ORD100795,CUST1444,2024-04-14,Electronics,7432.74,1,5.0,2,46,Debit Card,Hyderabad,0,4,14,2,0
ORD100113,CUST2275,2024-04-14,Home,4708.07,7,2.5,4,43,UPI,Mumbai,0,4,14,2,1
ORD102373,CUST2710,2024-04-15,Home,11093.48,1,4.4,0,23,Credit Card,Hyderabad,0,4,15,3,0
ORD109736,CUST2277,2024-04-15,Electronics,12237.13,5,2.4,3,20,UPI,Hyderabad,0,4,15,1,1
